id,flags,content,video_num
13_6045,[1],"Jizzlam should be exterminated.
",13
13_6046,[0],"Can I ask, why were they showing that video to them?
",13
13_6047,[0],"When I did my university module in ""Islam in Contemporary Europe"" we had to watch films like this as part of the course material.
",13
13_6048,[0],"Religion is a red herring, here.
There's a psycho-cultural difference in the Muslim countries that have been essentially closed to anything but top-down authoritarianism for decades - indeed, religious authority is one of those external authorities upon which their entire worldview depends.
Learning to think as an individual and to understand the contours of individuality without feeling an existential fear is their task, and they will achieve the goal, in time.
This is a manifestation of fear.
",13
13_6049,[0],"Again, comparing the behavior or civilian members of a religion to those of soldiers in the military should in itself display exactly how peaceful the religion is.
And you know that, that's why you made that absurd analogy.
And I'm intolerant of people who think it's ok to respond violently when offended.
And i'm being as tolerant as them?
I don't recall the last time I shot a rocket launcher at someone who pissed me off.
",13
13_6050,[1],"kill the muslims animals, NOW
",13
13_6051,[1],"don't they guns in Sweden.
Shoot the Cockroaches.
",13
13_6052,[0],"you know it's not difficult to make an anti-anything video these days and upload it on to Youtube or any other video share site.
Ultimately I don't see the point of studying someone amateur's anti-group video like it's something worthy of significant focus.
",13
13_6053,[0],"eventually they get what they want
",13
13_6054,[0],"Am I the only one that thinks that Vilks missed a golden opportunity here for a Rick Roll?
",13
13_6055,[0],"Go to the Bible Belt and show a film of Jesus performing homosexual acts and you will see white Americans doing the exact same thing.
",13
13_6056,[0],"THE STUPID EUROPEANS ...
BROUGHT CANCER TO THEMSELVES.....
AND THE FUNNY THING IS THAT THEY BRING MORE AND MORE CANCER (MUSLIMS) TO THEIR STUPID DYING COUNTRIES.....WELL....EUROPE IS DEAD ....
FOR THEIR STUPID GOOD HEART THEY WILL PAY WITH THEIR OWN BLOOD.....
HA HA HA HA HA.......
",13
13_6057,[0],"Very true - the Europeans are most to blame in their own downfall.
They've invested too heavily in their own demise.
",13
13_6058,[0],"wow you really are a special child.
",13
13_6059,[0],"jew cock sucker
",13
13_6060,[0],"Religion is so fucking pointless.
How dumb do you have to be to rage over a stupid film?
",13
13_6061,[1],"This films show: Breivik is an hero!
FREEDOM for COMMANDER BREIVIK!
",13
13_6062,[0],"i live in sweden, i and i want these people out, so sick and tired of islam
We should build a gigantic wall around europe so they can't get in by foot at least, then cut the air traffic for them.
And perhaps some day in 2000000 years we can let them in again if they behave
",13
13_6063,[0],"I live in the UK.
I think the same about Swedish dogs.
I want you the fuck out of my country you thick cunts and take your shit furniture stores with you.
You are the retards of Europe.
",13
13_6064,[0],"Yes well we are happy where we live at least so i do not care going home, tho if we are retarded, look at this fucking video and tell me again who are the most retarded ones.
all islamic people do is shouting, whining, fighting, raping, the list is just too long for me to accept such people for who they are.
",13
13_6065,[1],"Go fucking die faggot
",13
13_6066,[0],"Khazar-jews are indeed the cause of World unrest.
",13
13_6067,[0],"third world backward inbreds fuck up there own countries,so come here to fuck up ours
",13
13_6068,[0],"this generation is so desensitized and diluted that even the everyday evils of this world appear to be totally normal and acceptable to them.
especially when you're a godless individual
",13
13_6069,[0],"Don't force your beliefs on others.
",13
13_6070,[0],"Multiculturalism at it's best
so europe, had enough or you want a bit more?
",13
13_6071,[0],"Even the caste system in southern asia descended from Aryans who came from Greece and other parts of Europe invaded India/Pakistan.
Subjected the native African descendant race, killed most of them even.
This goes perhaps 3000-4000 years back.
Hardly is even older form of racism recorded in history, the white aryans created the idea of racism as seen thru ages of christianity and the caste system is the biggest evidence.
",13
14_6072,[0],"NO THAT WOULD BE YOU JEWS...NO ONE IS BUYING YOU'RE SHIT ANYMORE AND YOU ARE FUCKING DOOMED...﻿
",14
14_6073,[0],"multi-culturalism = anit-white..
dont think so?
prove me wrong﻿
",14
14_6074,[0],"Xenophobia is common place through out cultures and unfortunately hardwired into our blood from being primates...
(being wary/scared of foreign neighbours) OBVIOUSLY being educated and living in a civilised society we can differentiate between right and wrong and know that racism is fuckin' ridiculous and pointless...
get over, people are brown...
",14
14_6075,[0],"So I've already shown that less multiculturalism will definitely cause more crime and murders.
So if they deport all non-whites from Europe they'll just end up destroying their ""race"" much faster.
It's just like how the US use to be and how the European countries with the least non-white immigration are today (the European countries with the least multiculturalism have the highest murder rates).
The ones who will destroy the White population in time are just other Whites not non-Whites
",14
14_6076,[0],"Western European crime rates have dramatically increased since the beginning of mass non-European migration.
For example in Sweden violent crimes have increased over 200% since 1976, and violent crime is exploding in which were once very safe European countries.
England was just fine before non-white migration, so was Norway, The Netherlands, Germany, France, Belgium and so on.
",14
14_6077,[0],"As for how deporting non-whites from Europe will cause the White population to decrease, it's simple, a lack of multiculturalism will cause the murder rate in Europe to go up dramatically, this along with low birth rates, and other factors will reduce the White population
A lack of multiculturalism will cause:
- The police to be more lenient and less strict
- Crime to be reported less often
- People to take more risks and go out more
- Less criticism towards crime
So crime will go up
",14
14_6078,[1],"I agree with them and encourage them to deport all non-whites from Europe, after that happens Whites will just exterminate themselves and start killing each other off just as in the past.
Since Whites have a very low birthrate this means that anything will lower the White population in time like:
- Old age/natural death
- Accidents (mostly car accidents)
So the White population will probably go down to < 100 mill soon
",14
14_6079,[1],"I agree with them and encourage them to deport all non-whites from Europe, after that happens Whites will just exterminate themselves and start killing each other off just as in the past.
Since Whites have a very low birthrate this means that anything will lower the White population in time like:
- Old age/natural death
- Accidents (mostly car accidents)
So the White population will probably go down to < 100 mill soon
",14
14_6080,[0],"Adl, splc are against white americans freedom of speech!
They are zionist jews with a disgusting agenda to protect every one but whites and to force their multi cultural agenda down all our throats.
",14
14_6081,[0],"“Genocide involves the attempt to achieve the disappearance of a group by whatever means.
It does not have to be violent, it could be a combination of policies that would lead to a certain group dying out.”
Malcolm Fraser (Prime Minister of Australia 1975-1983)
",14
14_6082,[0],"The word ""genocide"" has the undertone of violence and murder based on history and you know it.
Nice manipulative arguments though.
99% of politicians are narcissists claiming the right to rule you while you bow low face in the dirt with a feeling of unworthiness and humility.
I could care less what some Prime Minister said.
",14
14_6083,[0],"Plenty of murdering of Whites in S Africa.
That is the endgame for us
",14
14_6084,[0],"flooding britain with asians is plain wrong
",14
14_6085,[0],"Yes, it is GeNOcide for the British
",14
14_6086,[1],"These racist white fuck ass motherfuckers can go burn.
",14
14_6087,[0],"Ok but Anti-Whites are flooding every White country with non-Whites, which will cause White Genocide by violence and interbreeding as surely as the Spanish pouring into Mexico interbred that land’s native peoples out of existence.
Anti-Whites don’t demand that African countries be flooded with non-Africans.
Anti-Whites don’t demand that Asian countries be flooded with non-Asians.
Anti-Whites say they are anti-racist.
What they are is anti-White.
Anti-racist is a code word for anti-White.
",14
14_6088,[0],"I agree with.
Diversity is White Genocide.
",14
14_6089,[0],"Have you noticed you idiots can't come up with something original?
That's why no one takes you seriously, hence wants to help your cause.
",14
14_6090,[0],"""The West won the world not by the superiority of its ideas or values or religion (to which few members of other civilizations were converted) but rather by its superiority in applying organized violence.
Westerners often forget this fact; non-Westerners never do."" - Samuel P.
",14
14_6091,[0],"Hey stupid why don't you look up the official crime statistics in Sweden for?
- In 2011, Sweden's murder rate has reached it's lowest in decades, lower than all 50 US states
- Car thefts have decreased in Sweden
The only crime statistic that's changed in Sweden is the reported rape rate after they modified the rape definition and the way rapes are counted.
Falsely reporting car thefts and homicides is difficult, how disappointing it is for the Nazis in Sweden, LOL
",14
14_6092,[0],"The reported number of homicides in Sweden in 2009 was 232, but the actual number of homicides was 92, over 100 of the reported homicides in Sweden weren't even about homicides!
You can't falsely report a murder like a rape!
You can't falsely report a murder like a rape!
You can't falsely report a murder like a rape!
The crime that's difficult to falsely report like car thefts and homicides have decreased in Sweden, how embarrassing
",14
14_6093,[0],"ISLAM is the problem not multiculturalism!﻿
",14
14_6094,[0],"Islamic immigration to Western nations is the first really serious challenge to advocates of multiculturalism.
While it is wrong to lump all Muslims in the same camp, because I know from my own experience, that there are just as many secular Muslims as there are secular Jews who eat pork and drink alcohol etc.
and therefore fully intergrated into the dominant culture, but within Muslim enclaves there is a hard core who are separatist, and hostile to their fellow non-Islamic citizens.
",14
14_6095,[0],"I am distinguishing between race and culture.
One is a skin pigmentation and the other is a way of life.
Where have I said race doesn't exist?
I've simply said that maintaining a certain skin tone is silly?
What logically is the problem of the white skin tone dying out over time (not that I think it would happen).
Culture on the other hand I do think is important to maintain.
",14
14_6096,[0],"Skin colour would not be a problem in itself.
It's the unceasing forceful demands that are aimed at western democracies with the ultimate aim to change it from within.
Anyone applying to be part of it should observe our laws.
And our culture, as you say, that is showing erosion in spite of advocating political correctness and ""community cohesion"".
",14
14_6097,[0],"...furthermore the word Genocide has nothing to do with skin colour either.
It means to destroy a 'nation'.
",14
14_6098,[0],"Genocide does NOT require outright killing of people, per the UN Treaty on Genocide.
 That is why Tibet is called a genocide.
Flooding on ONE kind of nation (White) with mass immigration and forced assimilation, to the point it is no longer a White nation, IS genocide.
We are not just talking about the US.
Europe will be half Muslim (mostly non-White) in 50 years.
Same for Australia and Canada.
",14
14_6099,[0],"So to be clear: You are worried about Canada and Australia being flooded with Non-whites?
Do I have to point out the obvious here?
Are you actually serious?
You worried about S Africa being flooded with non-whites too?
",14
14_6100,[0],"You anti-Whites won't allow Whites to have ANY homeland, anywhere.
You find reasons why any place where Whites live in numbers and are a majority, must be flooded with non-Whites and given a program of forced assimilation.
Are you saying Whites can at least have Europe?
",14
14_6101,[1],"huh i dont think have seen a person so stupid like you im trying to explane to you but you wont lisent look at my name and btw i hate anti white people and i hate jews they can all die i dont care about those fuck tarts oh boy how can you be so stupid
",14
14_6102,[0],"Oh the irony of your comment.
",14
14_6103,[0],"why cause i had to learn english on my own and for some one who never learned it im doing very good
",14
14_6104,[0],"Will you forgive me?
",14
14_6105,[0],"yes im not a bad person﻿
",14
14_6106,[0],"So this ""Genocide"" involve millions of good looking Arabs coming over and having sex with us?
Where do I sign?
Its not exactly Auschwitz is it mate?
",14
14_6107,[0],"The ones who are anti-White are other Whites!
This is because:
- Whites refuse to reproduce, thereby lowering their population size
- Whites commit suicide a lot and kill other Whites
- The countries in Europe with the purest European stock, least multiculturalism and least non-white immigration like Latvia, Lithuania, and Estonia have the HIGHEST murder rates in Europe
- The Norwegian terrorist who killed 77 people
- The White male who killed all those elementary kids
",14
14_6108,[0],"Wow, it's like fire in the hands of an infant.
Maybe we should ban books that don't move slow enough for the masses?
Developing toward a level of better political, technological and economic infrastructure you moron!
NOT toward Western cultural values and beleifs!
But where else would we expect ethnocentrism than among bigots and racists?
",14
14_6109,[0],"Worthless job-stealing mud invaders go home.
",14
14_6110,[1],"It's not Islam vs West.
It's Islam vs East, West, North & South i.e.
Islam vs Christianity, Judaism, Hinduism, Buddhism, etc etc.
Let's all join hands to kill this cancer called Islam!!
",14
14_6111,[0],"Just like the Nazi's Islam has attempted to take on the world, Just like nazi'ism it has the same ignorance, The same will to impose it's rules on others, Oh yes, Just like Nazi'ism it WILL collapse, It's inevitable.
",14
14_6112,[0],"lol you fags must be kikes
",14
14_6113,[0],"this video is about multiculturalism not islam.
",14
14_6114,[0],"Watch your fucking words sir.
Fringe nutjobs like Breivik crave that corrosive rhetoric, it makes them feel validated.
What we need are more firm and selective immigration policies.
Violence isn't the answer.
",14
14_6115,[1],"the ""religion of Peace"" is kicking off again, this time Murdering people over an obscure low Quality Film.
why don,t we just Nuke these animals back to the stone age where there ideology comes from?
",14
14_6116,[0],"Why...maybe because they can shoot weapons of mass destruction right back at you and force you to go back to living in the woods and caves.
",14
14_6117,[0],"so you support these Murdering animals then do you?
",14
14_6118,[0],"No, I don't support them just stating an obvious fact.You think they are going to throw rocks back at you if you bomb them.
",14
14_6119,[0],"No, but at the moment, at least we outgun the Buggers, why wait till we don,t?
its gonna happen one day anyway so just do it, pre - emptive strike
",14
14_6120,[0],"You do know that Pakistan has Nuclear weapons right that a war against all of the Muslim countries would rip Europe apart.Saudi leadership consider's Pakistan and Saudi Arabia to be one country you'd also have Iran to worry about.
There's a reason there's never been a preemptive strike on them millions would die Muslims and Europeans alike.
",14
14_6121,[0],"Ha, sustainable culture.
That's cute, but it lacks progression.
We may have created a method to kill people in a Nuclear sun, but we also reached out and touched space, and have incredible modern medicine.
It's not all good thanks, we also have moral decay, greed and Justin Bieber, but thanks, I like it here.
Over all, not to be rude, but if people don't like culture here, they can live anywhere they want!
",14
14_6122,[0],"""Over all, not to be rude, but if people don't like culture here, they can live anywhere they want!""
If you don't like immigrants, support foreign policies that don't create refugees.
",14
14_6123,[0],"I agree with multiculturalism if it means tolerance of other people's beliefs and way of life, when reasonable standards are met.
By reasonable, I mean, I'm not going to tolerate a murderer in my house...
I disagree with the idea, when it becomes this stupid and senseless statement of how all beliefs, religions, cultures etc, are equal and that they are generally the same.
This is ignorant, naive, and totally not in accord with reality.
I believe in tolerating people that I disagree with.
",14
14_6124,[1],"LOL, you must be a muslim, no pally, Jews have education, have brains, there is not one muslim, educated in a muslim country, that got a Nobel prize for science/medicine.
Jews have over 120.
GDP pp Israel: $27.000,-- GDP pp muslim states around Israel: $4-7000,--.
So take your Pallwood BS and stick it were the sun doesn't shine.
As for the rest: we should have nuked Iraq and Afghanistan.
I agree, there is not one muslim country worth a western soldier.
But hey, we want to be nice and polite.
",14
14_6125,[0],"Cultural diversity equals cultural confusion - a schitzoid national identity.
People need to get over the well-meaning-but-dead-wrong notion that race & culture are inextricably tied.
Culture is determined by character, not race.
It is the unifying direction to agree upon, not the divisive multiple starting points.
Race has nothing to do with it.
Cultural ""diversity"" is simply cultural confusion.
We need shared VALUES to have cultural harmony.
",14
14_6126,[0],"Where did you get your statistics dumbass?
Multiculturalism is so bad that the countries in Europe with the purest European stock and least immigration have the highest murder rates LOL
Back when Sweden had less immigration in the 1950s and earlier it also had higher murder rates
If they deport all immigrants then Whites are just going to be bored and start killing each other lol
I think they should do it
",14
14_6127,[0],"Since you are a hick from a small town and doesn't know shit about Europe: CBS.NL is one, although the ones with a dutch passport are not counted as "" foreign "".
You quote Latvia, Litauen and Lithuania, they have a large, 30% Russian, population, alcoholism is a BIG problem and law can be bought.
So poky before you "" comment"" again: islam immigration is a recipe for disaster, they don't add anything but: hate, death, destruction and stupidity.
You should join them.
",14
14_6128,[0],"I'm not a hick you dumb bitch.
Latvia, Lithuania, and Estonia have very little to no non-white immigration dumbass.
Russians are genetically White.
Yeah the Muslim immigration is such a problem that the murder rate decreased LOL.
The ones who join the Muslims in hating Jews are the Scandavians dumbass, it's just like Iran
Are you trying to argue that Russian immigration is worse than Muslim immigration or something like that?
",14
14_6129,[0],"Mark Steyn is 1 billion% correct in his very clear assessment of the death-cult of islam.
Islam is a malignant and backward ideology which condones terror, rape and oppression.
It creates hatefilled and bitter ghettos throughout Europe and the US.
They come to western countries to sponge off the benefit systems and at the same time want to destroy our culture and democracy.
They want to introduce putrid sharia laws and impose their malicious ideology.
Multiculturalism clearly does not work.
",14
14_6130,[0],"Successive governments, whether left or right, have betrayed the people of the UK, in order to line their own pockets and the pockets of the elite.
Western democracy is an illusion.
",14
14_6131,[0],"There are still hundreds of thousands of foreigners pouring into the UK every month and yet we have almost four million unemployed.
This is not about skin colour or culture, it's about common sense.
",14
14_6132,[0],"It may not be about skin colour or at least shouldn't be and it may well be about common sense, or at least should be, but if you were to shut your doors to all or even reduce the number of immigrants many a people will turn it into a skin colour issue.
",14
14_6133,[0],"There are objective measurements which the ruling culture will define for everyone else.
What ever culture doesn't jump through those hoops will feel the gentle, tolerant boot of Western culture on their face.
The Romans, who threw triumphal parades for general who had killed 5000 people had the same objective measurements.
Archaeology is proving that wrong headed.
",14
14_6134,[0],"there will always be racism and racial stereotype if you put different peoples together.
vote and have referenda until the cows come home and you're blue in the face.
there will be profiling.
all i know is - i want to say merry christmas, i want to sing the national anthem and i don't care who gets offended.
this is their new home country.
love it or leave it.
follow the traditions of the land or get out.
",14
14_6135,[0],"Multiculturalism is a product of the Frankfurt School (Jews) infiltrating Western academia.
It teaches that whites who have pride and loyalty to their people are evil, An unintended consequence is that Jews are now surrounded by Muslims the world over.
Steyn is a Jew.
I have no sympathy for either him or Geert Wilders.
Start by removing the Jews from white society.
",14
14_6136,[1],"MULTIKULTI MUST END NOW AND DEPORTATIONS MUST BEGEIN.
",14
14_6137,[0],"Multiculturalism has always existed in large swaths of countries in Africa and Asia.
Of course there's discrimination in those countries as well, just like in the so called ""developed world"", but frankly, saying that multiculturalism is what sets Europe, North America and Australia apart shows a lack of better knowledge and a grave generalization of non-European societies.
",14
14_6138,[0],"Multiculturalism is fine in limited amounts.
Mexico is a perfect example.
90% of Mexico is Mestizo and Indian.
10% is comprised of Europeans, Asians, and blacks.
Just enough to make things interesting.
America had a perfect blend pre 1965 immigration act.
",14
14_6139,[0],"That will all change as soon as you start importing Muslims you'll see a massive culture clash
",14
14_6140,[0],"Why do Muslims rant about multiculturalism?
Why only in the West?
Under Islamic law, BANG, no more multi anything.
No more diversity.
No more “difference”.
The death penalty for apostasy, for blasphemy, for atheism, polytheism, homosexuality.
No more diversity, There is no diversity in “there is NO GOD BUT ALLAH and Mohammed is his prophet”.
When Muslims talk about multiculturalism it’s like Hitler talking about “free elections”.
Just a means to a nasty, self-seeking end.
",14
14_6141,[0],"The ONLY nations which are forced into multiculturalism are white countries, not black countries, not brown countries.
The only people being wiped out, are white people.
",14
14_6142,[0],"This is the FORCED genocide of Europeans, World-wide under the guise of 'tolerance', 'diversity' and 'multiculturalism'.
",14
14_6143,[0],"Show me any different cultures that co-exist side by side peacefully, integrate well and don't have a problem and you will show me Utopia, it ain't happening, when the Labour government envisiged Mrs Patel going next door for a cup of tea with Mrs Smith they were fucking idiots, I work with some great Asian guys but we leave our cultures at the factory gate, I went in to the toilets one day and found one of them praying to Allah, excused myself and left, but I didn't feel right, would you?
",14
14_6144,[1],"I wish America would just declare war on islam.
Might as well be honest about it.
islam sucks, and causes problems everywhere.
Chechnya is an excellent example.
You try to be nice to muslims, then they screw you.
",14
14_6145,[0],"Islam came into being by declaring war on Christian Europe.
It received a thunderous kick in the bollocks along with a smashed nose and teeth, so it Failed on the battlefield.
Now it's Safe for an Invasion of Europe - you just get a visa.
",14
14_6146,[0],"An excellent point.
How long do you think the Europeans will sit back and continue letting the muslims in?
",14
14_6147,[0],"The governments will promote it until the shit hits the fan.
That won't be until it's too late to do anything without extreme bloodshed, fire and lots of collateral damage i.e.
when European men realize that their governments are phasing them out - women are needed to produce muslim children, work and support their new muslim men - the terror/rape gangs in Sweden are based on Hitler's Brownshirts.
European men will have to devolve their minds back to the 9thC to kill an invader from the 9thC.
",14
14_6148,[1],"I have the freedom to kill every black/muslim scum whenever I want to.
that to me is a good measure of freedom
",14
14_6149,[0],"send the muslims to their countries
THEY WILL BE HAPPY, WE WILL BE HAPPY
WE ALL WIN!!!!!
",14
14_6150,[0],"Muslims are never happy.
Muslims hate it when you are happy.
",14
14_6151,[0],"Therefore, muslims want to erase that happy smile from the faces of other people.
",14
14_6152,[0],"39 misinformed people agree with one misinformed person.﻿
",14
14_6153,[0],"Why is this even being discussed.
Why try to discuss with multiculturalists who'll argue black is white and right is wrong.
By now everyone knows that it's all been an evil plot by the left to destroy our civilisation because they're deranged.
They've lost all credibilty.
All we need to do is stop them, and try to limit the terrible damage they've done to our societies.Strip them of their power.
Why are we defending our fecking right to exist, to people who're aliens and their traitorous helpers
",14
14_6154,[0],"THE OMEGA CRUSADE is uni-cultural!
Take up the crusade at:
and save the West!
",14
14_6155,[0],"where in the fuckin' world these fucked up dumb westerns have got the idea that if a woman in Muslim countries got raped she will be punished i'm listing to this shit on almost every single western channel!
on the internet!
you people don't have brains or what!!!
if you suddenly became a Muslim scholars then I'm giving 1000000$ to the one who can bring a verse from the Quran ora hadeth of the prophet Mohammed that support this stupid argument!!!
",14
14_6156,[0],"where everyday on the news?
what are you fucking with me!!!
and that's not my argument anyway find me verse from the Quran says so!!
there might have been a situation were woman got killed because she was raped although i haven't heard of it but what's the religion has to do with it!!
i mean in the U.S a woman is raped everysingle fuckin day should should we call your religion a religion of rapists!!
you should blaming everything on our religion you dumb fucks!!!
",14
14_6157,[0],"you’re right in one sense that there is no Hadith or Surah saying a raped woman should be punished.
However look at Sharia law and in one instance the Hudood ordnance in Pakistan.
For a man to be convicted of rape there must be four independent male (not female) witnesses.
If the woman alleging rape cannot provide that then she can be punished for fornication and lashed publicly.
Just Google it it's true and countries like Saudi Arabia and Pakistan do this.
",14
14_6158,[0],"yes you are right about that but they countries from my own point of view things in the 21st century has been changed and there is something in Islam called Igtihad which means coming up with new interpretation for certain situation but the thing is why do they always claim that Islam tolerate stuff like that!!
i mean we Muslims have sisters and mothers do you really think we wanna subjugate them!!!
",14
14_6159,[0],"They won't need 'false flag ops' the Muslims are already so zombified they'll do it.
You only have to listen to them and what they think, to know that they're indoctrinated fascists.
A recent survey on Muslim opinion in Britain makes sobering reading.
20% of them actually think it is right to kill apostates.
So that's already a sign of the tyranny already at work, it only takes a few to heed the call of their fascist doctrine and everyone lives in fear.
",14
14_6160,[0],"Muslims aren't as efficient in planning attacks as intelligence agencies would be.
TPTB (the powers that be) can't just rely on Muslims carrying out attacks, and then seize on that opportunity.
Just like Hitler couldn't just wait for some Communist to attack the Reichstag - a false-flag op had to be carried out.
Anyway, the climax to all of this is coming.
Stay tuned, because it's going to be fireworks.
Israel attacks Iran, China & Russia join in, then the US - WW3.
",14
14_6161,[0],"If you are implying that Iran is not attempting to construct nuclear weapons, and will , in fact , use them on Israel, then you are delusional.
",14
14_6162,[0],"It's not a conspiracy theory.
It's you who's too stupid to see what's happening.
It's irrelevant whether Iran would use nukes or not.
A decision has already been made to attack Iran.
That is why we're constantly being fed anti-Iranian propaganda, just as we were fed anti-Iraqi propaganda before the Iraq invasion.
",14
14_6163,[0],"Propaganda is FALSE information , you moron.
 What are you going to say when Tel Aviv is vaporised?
"" Oh, that is another false flag attack"" ---------- you are a stupid fukr.
",14
14_6164,[0],"Yes, MORON, and what we were fed before the Iraq invasion was FALSE information.
They had ""WMDs"" we were told constantly.
Now what are we being fed?
That Iran is attempting to create them.
The decision to attack Iran has already been made.
WATCH, you fucking dopey cunt - watch?v=5uswDmTjLog
That is a retired 4-star GENERAL of the US Army.
I guess he's just a crazy conspiracy theorist, yes?
As for Tel Aviv being ""vaporised""...
oh what a wonderful thought.
",14
14_6165,[0],"Piss on Pierre Trudeau.....He destroyed Canada with his idiotic ideas...
",14
14_6166,[0],"Multiculturalism Is A Fraud﻿
",14
14_6167,[0],"THE SO CALLED, MULTI CULT IS JUST AN ATTEMPT TO DESTROY THE WHITE RACE, THEIR LANDS, CULTURE!!!!!
",14
14_6168,[0],"Kalergi is honored by the EU as its first architect.
His 1925 Pan-Europa plan to merge Europe included his prediction that Europeans would become ""mongrel"" Eurasian-Negroids.
The EU merger eliminates state sovereignty, borders, national laws; multicult & interbreeding will eliminate the people to whom the national cultures & constitutions belong.
Multicult is a PLAN to impose interbreeding to eradicate history as we know it & go to full-scale one-cult globalism.
",14
14_6169,[0],"Sarkozy has the solution for the crime.
But, I suspect multicult was actually a PLAN designed to fail with intent to impose the solution of interbreeding!
In his 1925 book Practical Idealism, ardent Semitophile & pro-Bolshevik Count Richard Coudenhove-Kalergi wrote: 'The man of the future will be a mongrel.
Today's races and classes will disappear ...
The Eurasian-Negroid race of the future ...
will replace the diversity of peoples with a diversity of individuals.""
",14
14_6170,[0],"Give me a break.
How do explain the population increases in Africa and Asia after colonialism?
If the Europeans are destroying these other ""civilizations"" why are the people fleeing into the western world itself and then practicing their old culture after they have moved in?
What about all the technology and inventions, originating in western countries, now used to better people's lives all over the globe?
",14
14_6171,[0],"When you bring death destruction and chaos to the environment.
Your time will not be for long.
Africa population natural on its own was going to increase.
We never need sperm banks and fertile clinics because we never had problems with having kids.
All the foods are unnatural altered and poisoned.
The world is seeing diseases that never existed on the planet.
People wouldn't be fleeing if the west would stay out of their countries affairs.
",14
14_6172,[0],"You are an idiot.
Without the massive aid to Africa and Asia, their populations would be either grow the same rate they used to, or drop drastically because of starvation, murder etc, AND the populations of Europe,as well as the rest of the west, would be INCREASING like they PREVIOUS ALWAYS HAVE.
You see, you stupid, racist bastard; white people never needed fertility clinics until we sacrificed so much of our wealth to help YOU all that we couldn't afford to have children
",14
14_6173,[1],"I don't demand tolerance and if my kinfolk were awake we would quickly murder all the invaders, just as any other nation would.
",14
14_6174,[0],"You must understand the situation of the Middle-Eastern countries.
As Steyn says, there's not a lot of Scandinavians who want to move to Yemen.
These countries are poor, miserable and torn apart by lack of religious tolerance, corrupt governments and psychosocial pressure.
Do you not understand why they are so hostile towards us?
History tells us that when a nation is vulnerable or in pain, it starts to hate.
As Hitler blamed the jews, their leaders blame non-muslims for their failures.
",14
14_6175,[0],"You're comparing apples to oranges.
Why should the West use autocratic dictatorships as models of Freedom?
",14
14_6176,[0],"Aristotle never said ""Tolerance and apathy are the last virtues of a dying society"".
",14
14_6177,[0],"nooo churches are not burnt but u r fuked up missionaries are building churches left and right in IRAQ demond tutu said, ""the missionaries came, they had the bible we had the land, they asked to pray so we closed our eyes, when we opened they had the land and we had the bible"" what truth other eligions are very well tolerated in east.
and look u the high class jobs mulims lost in america after 911.
",14
14_6178,[0],"Why quote Desmond Tutu and leave out the reality of Islamic Dawa?
What a hypocrite.
Your Allah has a far more harsh adenda for people who do not submit to his insidious cult.
[9.29] FIGHT THOSE WHO DO NOT BELEIVE IN ALLAH, nor in the latter day, nor do they prohibit what Allah AND HIS PROPHET have prohibited, nor follow the religion of truth, out of those who have been given the Book, UNTIL THEY PAY THE TAX IN ACKNOWLEDMENT OF (YOUR) SUPERIORITY AND ARE IN A STATE OF SUBJECTION.
",14
14_6179,[0],"said ""the missionaries came, they had the bible we had the land, they asked to pray so we closed our eyes, when we opened they had the land and we had the bible""
Let us now put Desmond Tutu's quote into the historical perspective of Islamic reality.
The Jews said ""Mohammed came, he had the koran we had the land, he told us to submit, but we refused.
He slaughtered, and then....
he had the land and we had none""
Do you deny this fact?
",14
14_6180,[0],"i dont deny facts except that isnt a fact lol..
instead of answering the question and accepting chritianity was forced and spread with hidden agendas, you attack me.
u clearly dont no wht a debate means...
islam calls chritianity and bible people of the bpook, islam says there is no compulsion in religion..
""Anyone who kills a Non-Muslim who had become our ally will not smell the fragrance of Paradise."" (Bukhari)
",14
14_6181,[0],"We were foolish but now we are the most developed humanitarian society on earth and we won't have our ways crushed by anyone.
",14
15_6182,[0],"U don't deny white genocide.
U try to justify it with white guilt talking points learned in 3rd grade
M Easterners colonized/murdered MILLIONS of Europeans for 1400 years
Chinese/Japanese/Koreans colonized and/or murdered MILLIONS
Africans VIOLENTLY enslaved millions of their own & PEACEFULLY sold them to other races
Y isn't above used to justify flooding asian, m eastern, african countries with 3rd world immigration?
Y only white countries?
",15
15_6183,[0],"Retard,which African nation that had colonized or invaded a white nation ?
you invaded Africa + Asia + Americas + New Zealand and Australia...why didn't you stay in your homeland if you are really a fond of nationalism ?
You can't be imperialist/nationalist as you like.
What goes around...comes around !
",15
15_6184,[0],"White people are genociding themselves by :
1- killing their own kids like what happened in Sandy Hook and the Amish schools.
2- Mass killing of their fellows i.e Norway massacre,Colorado massacre.
3- Having the lowest fertility rate in the world at just 1.3 which is not enough for replacement.
",15
15_6185,[0],"name JUST ONE non-white country that:
-mirrors white countries with massive foreign immigration & government FORCED / subsidized integration
-is pestered to celebrate so-called ""diversity""
-is pestered to ""end its evil racism by intermarrying & becoming a blended humanity & pretty mocha color""
why is this BS pushed in ONLY white countries?...
...especially if so-called ""diversity"" is such a supposed strength?
",15
